Sample 30151: No. iterations = 1, Error = 2.82745e-06
Sample 30152: No. iterations = 16, Error = 0.000205292
Sample 30153: No. iterations = 2, Error = 9.3905e-07
Sample 30154: No. iterations = 1, Error = 5.668e-06
Sample 30155: No. iterations = 1, Error = 1.26833e-05
Sample 30156: No. iterations = 17, Error = 0.000122352
Sample 30157: No. iterations = 14, Error = 9.21369e-06
Sample 30158: No. iterations = 29, Error = 0.000234765
Sample 30159: No. iterations = 1, Error = 2.19811e-06
Sample 30160: No. iterations = 2, Error = 5.91096e-05
Sample 30161: No. iterations = 12, Error = 0.000293101
Sample 30162: No. iterations = 2, Error = 5.66066e-06
Sample 30163: No. iterations = 45, Error = 0.000919923
Sample 30164: No. iterations = 1, Error = 0.000819625
Sample 30165: No. iterations = 24, Error = 0.00018322
Sample 30166: No. iterations = 10, Error = 0.000134391
Sample 30167: No. iterations = 2, Error = 0.000597424
Sample 30168: No. iterations = 2, Error = 6.10731e-05
Sample 30169: No. iterations = 5, Error = 0.00010589
Sample 30170: No. iterations = 69, Error = 0.000154485
Sample 30171: No. iterations = 3, Error = 1.89984e-11
Sample 30172: No. iterations = 3, Error = 0.000249991
Sample 30173: No. iterations = 1, Error = 4.03381e-07
Sample 30174: No. iterations = 5, Error = 0.000503857
Sample 30175: No. iterations = 1, Error = 7.34818e-05
Sample 30176: No. iterations = 5, Error = 2.62186e-06
Sample 30177: No. iterations = 1, Error = 3.65799e-05
Sample 30178: No. iterations = 94, Error = 0.000718708
Sample 30179: No. iterations = 9, Error = 2.02085e-05
Sample 30180: No. iterations = 18, Error = 0.000885328
Sample 30181: No. iterations = 2, Error = 0.000141121
Sample 30182: No. iterations = 27, Error = 4.46038e-08
Sample 30183: No. iterations = 5, Error = 0.000601555
Sample 30184: No. iterations = 10, Error = 0.000104694
Sample 30185: No. iterations = 493, Error = 0.000817054
Sample 30186: No. iterations = 216, Error = 0.000495485
Sample 30187: No. iterations = 26, Error = 0.000106472
Sample 30188: No. iterations = 1, Error = 3.41174e-05
Sample 30189: No. iterations = 6, Error = 0.000740549
Sample 30190: No. iterations = 1, Error = 9.41846e-05
Sample 30191: No. iterations = 1, Error = 5.9198e-08
Sample 30192: No. iterations = 1, Error = 8.03309e-05
Sample 30193: No. iterations = 2, Error = 0.000423752
Sample 30194: No. iterations = 20, Error = 0.000724295
Sample 30195: No. iterations = 1, Error = 7.06656e-06
Sample 30196: No. iterations = 22, Error = 0.000796976
Sample 30197: No. iterations = 1, Error = 0.000227536
Sample 30198: No. iterations = 53, Error = 0.000391981
Sample 30199: No. iterations = 36, Error = 0.0001967
Sample 30200: No. iterations = 1, Error = 6.722e-07
Sample 30201: No. iterations = 4, Error = 0.000130375
Sample 30202: No. iterations = 4, Error = 1.28513e-05
Sample 30203: No. iterations = 8, Error = 0.000455429
Sample 30204: No. iterations = 10, Error = 0.000579199
Sample 30205: No. iterations = 1, Error = 3.92991e-12
Sample 30206: No. iterations = 9, Error = 0.000491681
Sample 30207: No. iterations = 6, Error = 4.28781e-05
Sample 30208: No. iterations = 1, Error = 0.000132095
Sample 30209: No. iterations = 6, Error = 4.81773e-07
Sample 30210: No. iterations = 1, Error = 0.000133769
Sample 30211: No. iterations = 9, Error = 0.000150646
Sample 30212: No. iterations = 8, Error = 0.000123711
Sample 30213: No. iterations = 1, Error = 0.000236154
Sample 30214: No. iterations = 3, Error = 0.000223295
Sample 30215: No. iterations = 48, Error = 0.00041582
Sample 30216: No. iterations = 8, Error = 0.00025361
Sample 30217: No. iterations = 24, Error = 0.000880373
Sample 30218: No. iterations = 1, Error = 0.000435235
Sample 30219: No. iterations = 3, Error = 2.61825e-05
Sample 30220: No. iterations = 70, Error = 1.55965e-05
Sample 30221: No. iterations = 1, Error = 0.000476371
Sample 30222: No. iterations = 15, Error = 0.000660027
Sample 30223: No. iterations = 1, Error = 9.67855e-05
Sample 30224: No. iterations = 5, Error = 5.79554e-06
Sample 30225: No. iterations = 16, Error = 0.000460356
Sample 30226: No. iterations = 1, Error = 2.57418e-06
Sample 30227: No. iterations = 2, Error = 2.91931e-06
Sample 30228: No. iterations = 9, Error = 2.64185e-06
Sample 30229: No. iterations = 56, Error = 4.96962e-07
Sample 30230: No. iterations = 4, Error = 0.000715924
Sample 30231: No. iterations = 144, Error = 2.35589e-08
Sample 30232: No. iterations = 1, Error = 0.000486001
Sample 30233: No. iterations = 1, Error = 0.000356594
Sample 30234: No. iterations = 1, Error = 8.15498e-05
Sample 30235: No. iterations = 19, Error = 0.000211194
Sample 30236: No. iterations = 1, Error = 4.7698e-05
Sample 30237: No. iterations = 1, Error = 4.51477e-11
Sample 30238: No. iterations = 1, Error = 4.66239e-05
Sample 30239: No. iterations = 39, Error = 9.44348e-06
Sample 30240: No. iterations = 2, Error = 1.05593e-09
Sample 30241: No. iterations = 11, Error = 0.000531499
Sample 30242: No. iterations = 1, Error = 4.18288e-11
Sample 30243: No. iterations = 1, Error = 6.51409e-07
Sample 30244: No. iterations = 1, Error = 0.00061816
Sample 30245: No. iterations = 1, Error = 5.13741e-06
Sample 30246: No. iterations = 2, Error = 8.31836e-05
Sample 30247: No. iterations = 1, Error = 9.83021e-07
Sample 30248: No. iterations = 1, Error = 6.78476e-06
Sample 30249: No. iterations = 1, Error = 3.07862e-05
Sample 30250: No. iterations = 1, Error = 9.0567e-05
Sample 30251: No. iterations = 2, Error = 0.000299838
Sample 30252: No. iterations = 1, Error = 2.43142e-07
Sample 30253: No. iterations = 1, Error = 2.02217e-05
Sample 30254: No. iterations = 1, Error = 2.65852e-09
Sample 30255: No. iterations = 1, Error = 5.57717e-07
Sample 30256: No. iterations = 1, Error = 8.58915e-12
Sample 30257: No. iterations = 1, Error = 4.13344e-07
Sample 30258: No. iterations = 3, Error = 0.000146852
Sample 30259: No. iterations = 1, Error = 5.1169e-14
Sample 30260: No. iterations = 1, Error = 2.2238e-10
Sample 30261: No. iterations = 11, Error = 9.40103e-06
Sample 30262: No. iterations = 1, Error = 1.12143e-12
Sample 30263: No. iterations = 226, Error = 0.000102432
Sample 30264: No. iterations = 56, Error = 0.000102785
Sample 30265: No. iterations = 1, Error = 0.000118985
Sample 30266: No. iterations = 1, Error = 0.000384665
Sample 30267: No. iterations = 87, Error = 0.000826006
Sample 30268: No. iterations = 7, Error = 0.000474859
Sample 30269: No. iterations = 1, Error = 2.06754e-07
Sample 30270: No. iterations = 1, Error = 1.24054e-06
Sample 30271: No. iterations = 1, Error = 1.82967e-11
Sample 30272: No. iterations = 1, Error = 2.43147e-16
Sample 30273: No. iterations = 1, Error = 6.29573e-05
Sample 30274: No. iterations = 1, Error = 6.45631e-09
Sample 30275: No. iterations = 1, Error = 8.51783e-14
Sample 30276: No. iterations = 1, Error = 0.00048815
Sample 30277: No. iterations = 1, Error = 2.11849e-05
Sample 30278: No. iterations = 2, Error = 1.77779e-05
Sample 30279: No. iterations = 8, Error = 0.000137392
Sample 30280: No. iterations = 1, Error = 1.06216e-05
Sample 30281: No. iterations = 4, Error = 0.000973036
Sample 30282: No. iterations = 1, Error = 1.11905e-14
Sample 30283: No. iterations = 1, Error = 0.000134635
Sample 30284: No. iterations = 1, Error = 6.13019e-13
Sample 30285: No. iterations = 16, Error = 0.000115941
Sample 30286: No. iterations = 1, Error = 9.33059e-05
Sample 30287: No. iterations = 1, Error = 1.09641e-05
Sample 30288: No. iterations = 1, Error = 6.19148e-13
Sample 30289: No. iterations = 1, Error = 1.62689e-05
Sample 30290: No. iterations = 1, Error = 7.09042e-06
Sample 30291: No. iterations = 55, Error = 0.00028903
Sample 30292: No. iterations = 1, Error = 1.94804e-09
Sample 30293: No. iterations = 2, Error = 0.000488709
Sample 30294: No. iterations = 1, Error = 6.89455e-05
Sample 30295: No. iterations = 1, Error = 3.69378e-09
Sample 30296: No. iterations = 3, Error = 4.41865e-10
Sample 30297: No. iterations = 1, Error = 2.00262e-07
Sample 30298: No. iterations = 1, Error = 5.00407e-10
Sample 30299: No. iterations = 1, Error = 6.96228e-07
Sample 30300: No. iterations = 1, Error = 6.21678e-07
Sample 30301: No. iterations = 3, Error = 0.000256688
Sample 30302: No. iterations = 1, Error = 1.90485e-08
Sample 30303: No. iterations = 4, Error = 0.000123343
Sample 30304: No. iterations = 1, Error = 4.31173e-07
Sample 30305: No. iterations = 5, Error = 0.000366313
Sample 30306: No. iterations = 1, Error = 4.87106e-08
Sample 30307: No. iterations = 5, Error = 2.83623e-06
Sample 30308: No. iterations = 2, Error = 0.000768453
Sample 30309: No. iterations = 184, Error = 0.000166555
Sample 30310: No. iterations = 2, Error = 1.0814e-05
Sample 30311: No. iterations = 2, Error = 4.21474e-10
Sample 30312: No. iterations = 2, Error = 4.75928e-08
Sample 30313: No. iterations = 17, Error = 1.04108e-05
Sample 30314: No. iterations = 3, Error = 4.21368e-08
Sample 30315: No. iterations = 4, Error = 5.59406e-06
Sample 30316: No. iterations = 2, Error = 0.000270739
Sample 30317: No. iterations = 8, Error = 0.000270156
Sample 30318: No. iterations = 1, Error = 3.56979e-05
Sample 30319: No. iterations = 13, Error = 3.68543e-05
Sample 30320: No. iterations = 1, Error = 7.11306e-06
Sample 30321: No. iterations = 1, Error = 4.37371e-06
Sample 30322: No. iterations = 5, Error = 5.26191e-06
Sample 30323: No. iterations = 1, Error = 4.11945e-05
Sample 30324: No. iterations = 5, Error = 2.8845e-09
Sample 30325: No. iterations = 4, Error = 0.0002842
Sample 30326: No. iterations = 25, Error = 0.00051708
Sample 30327: No. iterations = 19, Error = 0.000119398
Sample 30328: No. iterations = 1, Error = 7.07123e-05
Sample 30329: No. iterations = 3, Error = 0.000870853
Sample 30330: No. iterations = 1, Error = 0.000106623
Sample 30331: No. iterations = 14, Error = 0.000583662
Sample 30332: No. iterations = 1, Error = 2.38807e-08
Sample 30333: No. iterations = 1, Error = 0.000346642
Sample 30334: No. iterations = 28, Error = 0.000185943
Sample 30335: No. iterations = 19, Error = 1.37956e-06
Sample 30336: No. iterations = 1, Error = 1.30977e-12
Sample 30337: No. iterations = 1, Error = 0.000157719
Sample 30338: No. iterations = 1, Error = 8.80879e-13
Sample 30339: No. iterations = 2, Error = 8.74708e-05
Sample 30340: No. iterations = 1, Error = 0.000216052
Sample 30341: No. iterations = 1, Error = 5.93843e-08
Sample 30342: No. iterations = 7, Error = 0.000412236
Sample 30343: No. iterations = 43, Error = 2.45129e-05
Sample 30344: No. iterations = 1, Error = 1.62013e-13
Sample 30345: No. iterations = 122, Error = 9.45342e-06
Sample 30346: No. iterations = 11, Error = 4.95469e-05
Sample 30347: No. iterations = 2, Error = 1.22112e-05
Sample 30348: No. iterations = 2, Error = 0.000567244
Sample 30349: No. iterations = 1, Error = 1.67445e-07
Sample 30350: No. iterations = 1, Error = 9.88289e-06
Sample 30351: No. iterations = 13, Error = 6.51254e-06
Sample 30352: No. iterations = 12, Error = 0.000145069
Sample 30353: No. iterations = 6, Error = 2.54542e-07
Sample 30354: No. iterations = 1, Error = 4.47157e-06
Sample 30355: No. iterations = 6, Error = 0.000854961
Sample 30356: No. iterations = 2, Error = 1.22321e-06
Sample 30357: No. iterations = 31, Error = 2.78135e-05
Sample 30358: No. iterations = 23, Error = 0.000363209
Sample 30359: No. iterations = 3, Error = 0.000666249
Sample 30360: No. iterations = 3, Error = 0.000155799
Sample 30361: No. iterations = 1, Error = 1.0859e-06
Sample 30362: No. iterations = 8, Error = 2.24653e-05
Sample 30363: No. iterations = 2, Error = 0.000477261
Sample 30364: No. iterations = 1, Error = 2.22096e-05
Sample 30365: No. iterations = 6, Error = 0.000202671
Sample 30366: No. iterations = 1, Error = 0.000280432
Sample 30367: No. iterations = 2, Error = 0.000480212
Sample 30368: No. iterations = 6, Error = 4.83096e-05
Sample 30369: No. iterations = 1, Error = 1.80187e-05
Sample 30370: No. iterations = 5, Error = 3.25127e-07
Sample 30371: No. iterations = 1, Error = 0.000668588
Sample 30372: No. iterations = 1, Error = 6.98927e-05
Sample 30373: No. iterations = 1, Error = 5.46533e-05
Sample 30374: No. iterations = 1, Error = 0.000685691
Sample 30375: No. iterations = 5, Error = 1.93553e-07
Sample 30376: No. iterations = 34, Error = 2.95443e-08
Sample 30377: No. iterations = 1, Error = 2.12709e-06
Sample 30378: No. iterations = 1, Error = 0.000380374
Sample 30379: No. iterations = 25, Error = 0.000875408
Sample 30380: No. iterations = 2, Error = 0.000465268
Sample 30381: No. iterations = 17, Error = 4.97093e-06
Sample 30382: No. iterations = 3, Error = 8.43784e-10
Sample 30383: No. iterations = 1, Error = 5.80636e-06
Sample 30384: No. iterations = 21, Error = 0.000681058
Sample 30385: No. iterations = 2, Error = 0.000119906
Sample 30386: No. iterations = 2, Error = 5.20772e-06
Sample 30387: No. iterations = 201, Error = 0.000391299
Sample 30388: No. iterations = 1, Error = 1.22753e-08
Sample 30389: No. iterations = 1, Error = 2.40714e-05
Sample 30390: No. iterations = 1, Error = 2.0406e-12
Sample 30391: No. iterations = 1, Error = 6.55034e-05
Sample 30392: No. iterations = 1, Error = 1.95957e-09
Sample 30393: No. iterations = 1, Error = 1.34777e-07
Sample 30394: No. iterations = 5, Error = 0.000458318
Sample 30395: No. iterations = 1, Error = 2.67205e-07
Sample 30396: No. iterations = 13, Error = 6.51718e-06
Sample 30397: No. iterations = 21, Error = 0.000517739
Sample 30398: No. iterations = 2, Error = 0.000152358
Sample 30399: No. iterations = 1, Error = 0.000191897
Sample 30400: No. iterations = 1, Error = 1.7717e-07
Sample 30401: No. iterations = 1, Error = 0.000239461
Sample 30402: No. iterations = 2, Error = 0.000592873
Sample 30403: No. iterations = 1, Error = 9.23352e-07
Sample 30404: No. iterations = 16, Error = 2.1512e-08
Sample 30405: No. iterations = 1, Error = 3.81555e-08
Sample 30406: No. iterations = 5, Error = 2.41188e-05
Sample 30407: No. iterations = 2, Error = 4.72896e-05
Sample 30408: No. iterations = 4, Error = 0.000248794
Sample 30409: No. iterations = 1, Error = 6.35182e-09
Sample 30410: No. iterations = 1, Error = 1.59375e-05
Sample 30411: No. iterations = 15, Error = 0.000181739
Sample 30412: No. iterations = 2, Error = 3.81195e-05
Sample 30413: No. iterations = 46, Error = 9.28224e-06
Sample 30414: No. iterations = 1, Error = 1.84933e-08
Sample 30415: No. iterations = 21, Error = 1.43767e-07
Sample 30416: No. iterations = 19, Error = 1.07108e-08
Sample 30417: No. iterations = 146, Error = 0.000347141
Sample 30418: No. iterations = 30, Error = 1.77044e-05
Sample 30419: No. iterations = 1, Error = 2.73335e-05
Sample 30420: No. iterations = 2, Error = 0.000262077
Sample 30421: No. iterations = 11, Error = 0.000314418
Sample 30422: No. iterations = 1, Error = 3.4703e-07
Sample 30423: No. iterations = 6, Error = 2.47654e-05
Sample 30424: No. iterations = 3, Error = 7.12961e-07
Sample 30425: No. iterations = 3, Error = 4.76527e-06
Sample 30426: No. iterations = 6, Error = 7.14372e-05
Sample 30427: No. iterations = 1, Error = 4.83172e-06
Sample 30428: No. iterations = 35, Error = 0.000189557
Sample 30429: No. iterations = 1, Error = 5.30384e-06
Sample 30430: No. iterations = 111, Error = 0.00010095
Sample 30431: No. iterations = 1, Error = 6.56297e-10
Sample 30432: No. iterations = 1, Error = 0.000702262
Sample 30433: No. iterations = 1, Error = 2.71762e-06
Sample 30434: No. iterations = 1, Error = 1.68314e-07
Sample 30435: No. iterations = 1, Error = 0.000115064
Sample 30436: No. iterations = 1, Error = 5.56897e-05
Sample 30437: No. iterations = 1, Error = 7.46882e-13
Sample 30438: No. iterations = 1, Error = 3.701e-08
Sample 30439: No. iterations = 3, Error = 1.47772e-07
Sample 30440: No. iterations = 10, Error = 2.25631e-06
Sample 30441: No. iterations = 81, Error = 8.82005e-05
Sample 30442: No. iterations = 2, Error = 6.41068e-05
Sample 30443: No. iterations = 1, Error = 2.23329e-05
Sample 30444: No. iterations = 1, Error = 1.55104e-07
Sample 30445: No. iterations = 2, Error = 0.000916478
Sample 30446: No. iterations = 3, Error = 9.75399e-05
Sample 30447: No. iterations = 4, Error = 1.05573e-05
Sample 30448: No. iterations = 1, Error = 1.55588e-12
Sample 30449: No. iterations = 1, Error = 1.75885e-07
Sample 30450: No. iterations = 1, Error = 1.81307e-09
Sample 30451: No. iterations = 2, Error = 0.000141463
Sample 30452: No. iterations = 550, Error = 0.506045
Sample 30453: No. iterations = 46, Error = 0.00043015
Sample 30454: No. iterations = 8, Error = 0.000391959
Sample 30455: No. iterations = 8, Error = 0.000527569
Sample 30456: No. iterations = 1, Error = 0.000159364
Sample 30457: No. iterations = 20, Error = 7.54641e-05
Sample 30458: No. iterations = 3, Error = 1.54454e-07
Sample 30459: No. iterations = 1, Error = 1.04408e-06
Sample 30460: No. iterations = 5, Error = 8.49646e-06
Sample 30461: No. iterations = 3, Error = 4.42652e-05
Sample 30462: No. iterations = 18, Error = 2.71324e-07
Sample 30463: No. iterations = 4, Error = 7.67832e-05
Sample 30464: No. iterations = 1, Error = 0.000218984
Sample 30465: No. iterations = 12, Error = 0.000206444
Sample 30466: No. iterations = 1, Error = 0.000351193
Sample 30467: No. iterations = 13, Error = 0.000290538
Sample 30468: No. iterations = 5, Error = 1.51192e-08
Sample 30469: No. iterations = 67, Error = 0.000352044
Sample 30470: No. iterations = 17, Error = 0.000602569
Sample 30471: No. iterations = 1, Error = 0.000211743
Sample 30472: No. iterations = 1, Error = 2.27518e-06
Sample 30473: No. iterations = 1, Error = 0.000125907
Sample 30474: No. iterations = 1, Error = 5.70394e-12
Sample 30475: No. iterations = 9, Error = 0.000240834
Sample 30476: No. iterations = 1, Error = 0.000387439
Sample 30477: No. iterations = 11, Error = 2.32945e-06
Sample 30478: No. iterations = 5, Error = 2.52631e-05
Sample 30479: No. iterations = 90, Error = 9.94962e-08
Sample 30480: No. iterations = 4, Error = 1.52707e-10
Sample 30481: No. iterations = 5, Error = 0.000729584
Sample 30482: No. iterations = 21, Error = 0.000271154
Sample 30483: No. iterations = 55, Error = 0.000845136
Sample 30484: No. iterations = 2, Error = 1.23156e-06
Sample 30485: No. iterations = 1, Error = 3.49773e-05
Sample 30486: No. iterations = 6, Error = 6.63728e-05
Sample 30487: No. iterations = 2, Error = 3.40361e-05
Sample 30488: No. iterations = 23, Error = 0.000586908
Sample 30489: No. iterations = 3, Error = 0.000717689
Sample 30490: No. iterations = 1, Error = 6.73187e-05
Sample 30491: No. iterations = 7, Error = 0.000499886
Sample 30492: No. iterations = 1, Error = 8.64767e-07
Sample 30493: No. iterations = 1, Error = 6.45921e-09
Sample 30494: No. iterations = 81, Error = 0.000775394
Sample 30495: No. iterations = 1, Error = 1.06529e-05
Sample 30496: No. iterations = 2, Error = 3.15319e-05
Sample 30497: No. iterations = 3, Error = 0.000200699
Sample 30498: No. iterations = 2, Error = 0.000156718
Sample 30499: No. iterations = 2, Error = 0.000188887
Sample 30500: No. iterations = 13, Error = 3.63817e-05
Sample 30501: No. iterations = 8, Error = 0.00071877
Sample 30502: No. iterations = 6, Error = 1.26559e-05
Sample 30503: No. iterations = 1, Error = 3.34796e-05
Sample 30504: No. iterations = 70, Error = 0.000491911
Sample 30505: No. iterations = 1, Error = 9.05254e-12
Sample 30506: No. iterations = 4, Error = 3.25551e-08
Sample 30507: No. iterations = 1, Error = 1.83632e-05
Sample 30508: No. iterations = 6, Error = 3.9339e-06
Sample 30509: No. iterations = 521, Error = 0.000200429
Sample 30510: No. iterations = 18, Error = 5.13472e-05
Sample 30511: No. iterations = 3, Error = 6.17749e-05
Sample 30512: No. iterations = 7, Error = 1.80262e-05
Sample 30513: No. iterations = 3, Error = 6.24619e-07
Sample 30514: No. iterations = 2, Error = 0.000785661
Sample 30515: No. iterations = 15, Error = 0.000203556
Sample 30516: No. iterations = 2, Error = 0.000103375
Sample 30517: No. iterations = 47, Error = 0.000118765
Sample 30518: No. iterations = 23, Error = 0.000105462
Sample 30519: No. iterations = 11, Error = 5.41252e-05
Sample 30520: No. iterations = 1, Error = 4.03589e-12
Sample 30521: No. iterations = 9, Error = 3.93967e-06
Sample 30522: No. iterations = 4, Error = 5.70309e-05
Sample 30523: No. iterations = 12, Error = 0.00058353
Sample 30524: No. iterations = 4, Error = 1.13782e-05
Sample 30525: No. iterations = 3, Error = 0.000785737
Sample 30526: No. iterations = 131, Error = 2.56254e-06
Sample 30527: No. iterations = 1, Error = 0.000317569
Sample 30528: No. iterations = 4, Error = 1.91812e-05
Sample 30529: No. iterations = 60, Error = 7.66398e-05
Sample 30530: No. iterations = 3, Error = 0.000194549
Sample 30531: No. iterations = 39, Error = 0.000326569
Sample 30532: No. iterations = 2, Error = 0.000226961
Sample 30533: No. iterations = 14, Error = 0.000166827
Sample 30534: No. iterations = 68, Error = 1.48201e-05
Sample 30535: No. iterations = 6, Error = 0.000216388
Sample 30536: No. iterations = 2, Error = 3.00626e-06
Sample 30537: No. iterations = 1, Error = 0.0004923
Sample 30538: No. iterations = 4, Error = 7.29114e-05
Sample 30539: No. iterations = 3, Error = 0.000279009
Sample 30540: No. iterations = 7, Error = 0.00046112
Sample 30541: No. iterations = 1, Error = 4.20742e-05
Sample 30542: No. iterations = 9, Error = 0.000773677
Sample 30543: No. iterations = 4, Error = 7.81954e-05
Sample 30544: No. iterations = 1, Error = 2.13605e-06
Sample 30545: No. iterations = 4, Error = 3.35856e-05
Sample 30546: No. iterations = 550, Error = 0.5
Sample 30547: No. iterations = 4, Error = 6.23152e-07
Sample 30548: No. iterations = 1, Error = 5.3857e-09
Sample 30549: No. iterations = 1, Error = 1.71273e-09
Sample 30550: No. iterations = 1, Error = 6.93505e-05
Sample 30551: No. iterations = 1, Error = 2.78789e-10
Sample 30552: No. iterations = 2, Error = 6.63531e-05
Sample 30553: No. iterations = 1, Error = 1.34734e-05
Sample 30554: No. iterations = 43, Error = 2.44433e-06
Sample 30555: No. iterations = 2, Error = 0.000142143
Sample 30556: No. iterations = 4, Error = 0.000725746
Sample 30557: No. iterations = 2, Error = 0.000322098
Sample 30558: No. iterations = 4, Error = 0.000460151
Sample 30559: No. iterations = 3, Error = 0.000669533
Sample 30560: No. iterations = 2, Error = 3.33232e-06
Sample 30561: No. iterations = 2, Error = 1.1952e-06
Sample 30562: No. iterations = 2, Error = 0.000289561
Sample 30563: No. iterations = 12, Error = 5.23807e-05
Sample 30564: No. iterations = 3, Error = 0.00081366
Sample 30565: No. iterations = 1, Error = 3.6847e-09
Sample 30566: No. iterations = 9, Error = 6.70527e-05
Sample 30567: No. iterations = 102, Error = 3.28268e-05
Sample 30568: No. iterations = 2, Error = 9.68696e-05
Sample 30569: No. iterations = 3, Error = 0.000466934
Sample 30570: No. iterations = 1, Error = 2.61028e-06
Sample 30571: No. iterations = 1, Error = 1.15667e-06
Sample 30572: No. iterations = 1, Error = 2.61666e-05
Sample 30573: No. iterations = 3, Error = 0.000115811
Sample 30574: No. iterations = 1, Error = 8.77638e-05
Sample 30575: No. iterations = 7, Error = 0.000265385
Sample 30576: No. iterations = 1, Error = 8.63713e-05
Sample 30577: No. iterations = 108, Error = 3.61392e-05
Sample 30578: No. iterations = 3, Error = 0.00078169
Sample 30579: No. iterations = 3, Error = 0.000932297
Sample 30580: No. iterations = 1, Error = 0.000511183
Sample 30581: No. iterations = 1, Error = 4.72364e-05
Sample 30582: No. iterations = 7, Error = 0.000497329
Sample 30583: No. iterations = 19, Error = 0.000401545
Sample 30584: No. iterations = 4, Error = 0.000554387
Sample 30585: No. iterations = 60, Error = 0.000784856
Sample 30586: No. iterations = 9, Error = 2.65392e-07
Sample 30587: No. iterations = 3, Error = 0.000349754
Sample 30588: No. iterations = 1, Error = 6.25412e-07
Sample 30589: No. iterations = 28, Error = 1.33329e-05
Sample 30590: No. iterations = 1, Error = 0.000602612
Sample 30591: No. iterations = 1, Error = 5.75086e-05
Sample 30592: No. iterations = 2, Error = 0.000419128
Sample 30593: No. iterations = 4, Error = 5.02822e-11
Sample 30594: No. iterations = 2, Error = 3.08997e-07
Sample 30595: No. iterations = 1, Error = 6.00136e-10
Sample 30596: No. iterations = 1, Error = 1.94526e-11
Sample 30597: No. iterations = 1, Error = 7.94782e-06
Sample 30598: No. iterations = 1, Error = 9.6094e-06
Sample 30599: No. iterations = 1, Error = 0.000151984
Sample 30600: No. iterations = 7, Error = 3.82577e-05
Sample 30601: No. iterations = 24, Error = 0.000187658
Sample 30602: No. iterations = 1, Error = 6.519e-05
Sample 30603: No. iterations = 36, Error = 3.73744e-08
Sample 30604: No. iterations = 2, Error = 1.65478e-09
Sample 30605: No. iterations = 550, Error = 0.5
Sample 30606: No. iterations = 1, Error = 5.55289e-08
Sample 30607: No. iterations = 1, Error = 8.51351e-15
Sample 30608: No. iterations = 1, Error = 5.41645e-13
Sample 30609: No. iterations = 1, Error = 3.49516e-10
Sample 30610: No. iterations = 1, Error = 1.49873e-06
Sample 30611: No. iterations = 1, Error = 2.18692e-05
Sample 30612: No. iterations = 1, Error = 3.59019e-07
Sample 30613: No. iterations = 1, Error = 3.15307e-09
Sample 30614: No. iterations = 1, Error = 2.31903e-05
Sample 30615: No. iterations = 39, Error = 8.76154e-05
Sample 30616: No. iterations = 1, Error = 4.13855e-10
Sample 30617: No. iterations = 1, Error = 2.27855e-09
Sample 30618: No. iterations = 27, Error = 1.57173e-07
Sample 30619: No. iterations = 3, Error = 6.31621e-05
Sample 30620: No. iterations = 10, Error = 7.83667e-05
Sample 30621: No. iterations = 2, Error = 1.66293e-08
Sample 30622: No. iterations = 4, Error = 0.00078827
Sample 30623: No. iterations = 39, Error = 3.5447e-08
Sample 30624: No. iterations = 3, Error = 1.56472e-06
Sample 30625: No. iterations = 2, Error = 2.63372e-05
Sample 30626: No. iterations = 1, Error = 1.65966e-05
Sample 30627: No. iterations = 24, Error = 0.000851787
Sample 30628: No. iterations = 1, Error = 2.51472e-09
Sample 30629: No. iterations = 1, Error = 9.76316e-07
Sample 30630: No. iterations = 1, Error = 6.50594e-12
Sample 30631: No. iterations = 6, Error = 4.71486e-05
Sample 30632: No. iterations = 27, Error = 0.000116732
Sample 30633: No. iterations = 1, Error = 6.28586e-05
Sample 30634: No. iterations = 1, Error = 0.000108945
Sample 30635: No. iterations = 4, Error = 9.30468e-05
Sample 30636: No. iterations = 2, Error = 6.01591e-06
Sample 30637: No. iterations = 223, Error = 0.000286672
Sample 30638: No. iterations = 12, Error = 0.000573779
Sample 30639: No. iterations = 10, Error = 4.93201e-05
Sample 30640: No. iterations = 1, Error = 1.89581e-08
Sample 30641: No. iterations = 2, Error = 2.5291e-05
Sample 30642: No. iterations = 1, Error = 0.000155466
Sample 30643: No. iterations = 101, Error = 0.000905749
Sample 30644: No. iterations = 29, Error = 3.49611e-08
Sample 30645: No. iterations = 13, Error = 0.000110536
Sample 30646: No. iterations = 6, Error = 8.38144e-05
Sample 30647: No. iterations = 24, Error = 0.000248653
Sample 30648: No. iterations = 4, Error = 2.77493e-06
Sample 30649: No. iterations = 2, Error = 0.000643803
Sample 30650: No. iterations = 5, Error = 3.27059e-05
Sample 30651: No. iterations = 18, Error = 3.17785e-06
Sample 30652: No. iterations = 2, Error = 0.000888085
Sample 30653: No. iterations = 37, Error = 0.000615578
Sample 30654: No. iterations = 3, Error = 4.39168e-05
Sample 30655: No. iterations = 5, Error = 0.000650625
Sample 30656: No. iterations = 2, Error = 6.93455e-05
Sample 30657: No. iterations = 3, Error = 9.12758e-08
Sample 30658: No. iterations = 4, Error = 1.97731e-08
Sample 30659: No. iterations = 44, Error = 5.73464e-05
Sample 30660: No. iterations = 18, Error = 1.01648e-05
Sample 30661: No. iterations = 77, Error = 0.000975971
Sample 30662: No. iterations = 9, Error = 2.06194e-05
Sample 30663: No. iterations = 108, Error = 0.000670724
Sample 30664: No. iterations = 25, Error = 6.84485e-05
